grid_id,lat,lon,proj_x_epsg3031,proj_y_epsg3031,wgs84_elev_from_pgc,dist_coast_scar_km,precipitation_racmo,temperature_racmo,slope_dem,aspect_dem,litho,acbr,region_tm,region_svl,region_nvl,region_nwap
GRID_10178,-80.036,156.924,425135.77548555017,-997874.9186616133,989.496,41248.85,123.163,-32.493,16.94199944,82.99780273,w,Transantarctic Mountains,1,0,0,0
GRID_10179,-80.055,157.049,422146.9859237509,-996885.4776324586,1346.43,38094.05,123.163,-32.493,2.386689901,130.723999,c,Transantarctic Mountains,1,0,0,0
GRID_10180,-80.051,157.001,423153.0071887397,-996934.3898348635,1271.17,39062.34,123.163,-32.493,14.52390003,92.29440308,w,Transantarctic Mountains,1,0,0,0
GRID_10181,-80.048,156.952,424133.96653681545,-996874.2211890345,1148.13,40031.5,123.163,-32.493,5.225729942,120.3479996,w,Transantarctic Mountains,1,0,0,0
GRID_10182,-80.063,157.029,422153.2946038078,-995932.06234405,1384.83,37850.76,123.163,-32.493,1.662089944,53.7303009,c,Transantarctic Mountains,1,0,0,0
GRID_10183,-80.06,156.98,423133.2470436377,-995872.8060790307,1345.47,38823.99,123.163,-32.493,1.519600034,136.7059937,w,Transantarctic Mountains,1,0,0,0
GRID_10184,-80.056,156.931,424156.2853675281,-995913.2801893553,1222.99,39798.53,123.163,-32.493,8.882699966,176.5110016,w,Transantarctic Mountains,1,0,0,0
GRID_10185,-80.052,156.883,425162.3206337377,-995960.1557213145,1132.34,40774.24,123.163,-32.493,11.3774004,150.246994,w,Transantarctic Mountains,1,0,0,0
GRID_10186,-80.075,157.057,421154.67254795734,-994929.0190181447,1349.56,36652.79,109.141,-36.083,9.520850182,214.427002,c,Transantarctic Mountains,1,0,0,0
GRID_10187,-80.072,157.008,422133.61744487734,-994870.6741340758,1406.97,37630.34,109.141,-36.083,2.151570082,26.1154995,c,Transantarctic Mountains,1,0,0,0
GRID_10188,-80.064,156.91,424177.96115027537,-994952.4670239877,1292.84,39588.74,109.141,-36.083,7.707600117,174.6620026,w,Transantarctic Mountains,1,0,0,0
GRID_10189,-80.087,157.085,420157.1414588392,-993925.2606602443,1505.33,35470.43,109.141,-36.083,9.000089645,252.9519958,w,Transantarctic Mountains,1,0,0,0
GRID_10190,-80.084,157.036,421135.0781788968,-993867.8261568783,1487.55,36452.17,109.141,-36.083,10.26910019,140.746994,w,Transantarctic Mountains,1,0,0,0
GRID_10191,-80.08,156.987,422156.0023971243,-993910.162054838,1410.25,37434.88,109.141,-36.083,8.033120155,138.7649994,w,Transantarctic Mountains,1,0,0,0
GRID_10192,-80.096,157.064,420137.6296835615,-992864.2629503954,1630.09,35291.25,109.141,-36.083,19.45759964,205.0559998,w,Transantarctic Mountains,1,0,0,0
GRID_10193,-80.092,157.015,421157.4958863326,-992907.528208523,1535.05,36277.85,109.141,-36.083,40.64690018,78.64839935,w,Transantarctic Mountains,1,0,0,0
GRID_10194,-80.108,157.092,419141.27239623485,-991859.9853178215,1705.02,34149.07,109.141,-36.083,27.08250046,244.8860016,w,Transantarctic Mountains,1,0,0,0
GRID_10195,-80.116,157.072,419146.4604705989,-990907.430608546,1875.63,33899.67,109.141,-36.083,23.60070038,85.03179932,w,Transantarctic Mountains,1,0,0,0
GRID_10196,-80.117,156.953,421160.7767705626,-989934.0673579319,1563.67,35393.29,109.141,-36.083,28.57889938,246.2310028,w,Transantarctic Mountains,1,0,0,0
GRID_10197,-80.133,157.03,419146.8314845385,-988887.3331814155,1721.04,33171.82,109.141,-36.083,22.88710022,99.75160217,w,Transantarctic Mountains,1,0,0,0
GRID_10198,-80.159,157.255,414160.4056312955,-987902.1973718478,1986.66,28138.39,414.003,-32.529,22.77179909,135.753006,w,Transantarctic Mountains,1,0,0,0
GRID_10199,-80.141,157.009,419167.3657867143,-987927.8620762154,1855.91,32846.58,109.141,-36.083,37.51910019,114.75,w,Transantarctic Mountains,1,0,0,0
GRID_10200,-80.183,156.905,419157.4094975109,-982938.475108219,1800.16,31600.06,109.141,-36.083,36.77479935,103.7020035,w,Transantarctic Mountains,1,0,0,0
GRID_10201,-80.199,156.982,417151.58791305684,-981889.793975116,1870.08,29449.22,109.141,-36.083,21.21719933,192.6929932,w,Transantarctic Mountains,1,0,0,0
GRID_10202,-80.195,156.933,418162.6185813002,-981935.3070455974,2161.93,30434.12,109.141,-36.083,35.69029999,239.2299957,w,Transantarctic Mountains,1,0,0,0
GRID_10203,-80.196,156.813,420175.1846125264,-980956.7898675994,2264.64,32202.24,109.141,-36.083,22.42650032,209.1009979,w,Transantarctic Mountains,1,0,0,0
GRID_10204,-80.212,156.891,418152.3504052431,-979917.9102993915,2341.69,30000.59,109.141,-36.083,11.48359966,167.3939972,w,Transantarctic Mountains,1,0,0,0
GRID_10205,-80.393,156.785,412160.20113930013,-960946.9256440528,2187.14,23816.27,414.003,-32.529,7.972219944,143.1840057,w,Transantarctic Mountains,1,0,0,0
GRID_10206,-80.414,156.792,411137.7197582744,-958886.3857145684,1922.27,23653.56,42.465,-29.601,20.4647007,245.9199982,w,Transantarctic Mountains,1,0,0,0
GRID_10207,-80.427,156.698,412147.9098654982,-956904.7938977089,1561.42,25402.16,42.465,-29.601,34.30170059,96.84339905,w,Transantarctic Mountains,1,0,0,0
GRID_10208,-80.423,156.648,413156.20961433515,-956946.3888259539,1400.93,26301.4,42.465,-29.601,26.61989975,62.73400116,w,Transantarctic Mountains,1,0,0,0
GRID_10209,-80.443,156.777,410138.1584491377,-955864.1201190525,444.373,24120.31,42.465,-29.601,33.97520065,302.526001,c,Transantarctic Mountains,1,0,0,0
GRID_10210,-80.435,156.676,412168.90063053265,-955943.0555729895,1343.82,25862.3,42.465,-29.601,35.24509811,295.6730042,w,Transantarctic Mountains,1,0,0,0
GRID_10211,-80.358,156.993,410165.1552487796,-965960.4159090099,2041.4,20587.09,414.003,-32.529,46.34809875,329.2900085,w,Transantarctic Mountains,1,0,0,0
GRID_10212,-80.367,156.971,410150.94134287565,-964896.9223627456,1576.43,20772.27,414.003,-32.529,37.81000137,337.8070068,w,Transantarctic Mountains,1,0,0,0
GRID_10213,-80.363,156.921,411164.31637827656,-964941.1153934175,1907.33,21751.31,414.003,-32.529,40.20029831,331.1359863,w,Transantarctic Mountains,1,0,0,0
GRID_10214,-80.379,157.0,409149.68250486796,-963896.2475051305,996.709,20037.04,414.003,-32.529,3.949660063,29.80820084,g,Transantarctic Mountains,1,0,0,0
GRID_10215,-80.372,156.9,411131.75294521026,-963884.9055739358,1561.45,21971.81,414.003,-32.529,51.1155014,350.2390137,w,Transantarctic Mountains,1,0,0,0
GRID_10216,-80.391,157.029,408149.55123319174,-962894.8287279448,899.85,19376.36,414.003,-32.529,12.63290024,304.2460022,c,Transantarctic Mountains,1,0,0,0
GRID_10217,-80.387,156.979,409160.7660829968,-962940.9277031639,986.846,20324.66,414.003,-32.529,4.650730133,278.3930054,c,Transantarctic Mountains,1,0,0,0
GRID_10218,-80.384,156.928,410146.31887332146,-962878.2146619307,1029.93,21277.66,414.003,-32.529,8.253450394,233.4609985,w,Transantarctic Mountains,1,0,0,0
GRID_10219,-80.38,156.878,411158.229805959,-962922.2732204976,1477.21,22234.79,414.003,-32.529,38.81430054,263.552002,w,Transantarctic Mountains,1,0,0,0
GRID_10220,-80.396,156.957,409145.18857002835,-961877.9542847165,974.271,20656.05,414.003,-32.529,7.035840034,316.1650085,g,Transantarctic Mountains,1,0,0,0
GRID_10221,-80.392,156.907,410156.0201831174,-961922.9664098024,1145.62,21594.65,414.003,-32.529,30.14789963,281.618988,g,Transantarctic Mountains,1,0,0,0
GRID_10222,-80.389,156.857,411124.2570562333,-961866.3793734288,1770.22,22538.54,414.003,-32.529,13.06200027,318.6610107,w,Transantarctic Mountains,1,0,0,0
GRID_10223,-80.401,156.885,410138.916721589,-960860.1027033364,1204.17,21952.21,414.003,-32.529,19.1984005,248.8399963,w,Transantarctic Mountains,1,0,0,0
GRID_10224,-80.409,156.864,410147.28332270036,-959905.1359345664,1678.57,22341.2,42.465,-29.601,33.53499985,292.9119873,w,Transantarctic Mountains,1,0,0,0
GRID_10225,-79.657,155.885,460110.60689204186,-1027868.117931824,1581.61,72141.62,33.341,-39.939,0.740144014,166.3430023,w,Transantarctic Mountains,1,0,0,0
GRID_10226,-79.653,155.838,461132.8954015315,-1027889.9622037988,1565.69,73132.95,33.341,-39.939,0.212219,181.0619965,w,Transantarctic Mountains,1,0,0,0
GRID_10227,-79.661,155.817,461150.75741223793,-1026921.7712858941,1648.03,73270.16,33.341,-39.939,19.5760994,271.1409912,w,Transantarctic Mountains,1,0,0,0
GRID_10228,-79.707,156.262,451133.5806677505,-1025861.8361666882,1621.21,63564.56,33.341,-39.939,28.22550011,215.3659973,w,Transantarctic Mountains,1,0,0,0
GRID_10229,-79.692,156.076,455127.4800656091,-1025893.1614950815,1394.78,67501.95,33.341,-39.939,32.37229919,139.9989929,c,Transantarctic Mountains,1,0,0,0
GRID_10230,-79.688,156.029,456146.806811574,-1025919.6665617123,1575.34,68487.43,33.341,-39.939,25.13439941,133.227005,w,Transantarctic Mountains,1,0,0,0
GRID_10231,-79.669,155.796,461167.9764135953,-1025953.7159575792,1548.72,73420.73,33.341,-39.939,10.0532999,106.7679977,w,Transantarctic Mountains,1,0,0,0
GRID_10232,-79.719,156.289,450121.7731927452,-1024871.3689685509,1239.55,62773.6,123.163,-32.493,42.32220078,151.7140045,w,Transantarctic Mountains,1,0,0,0
GRID_10233,-79.715,156.242,451138.7666877182,-1024902.6216054112,1443.29,63753.75,33.341,-39.939,35.34000015,286.3359985,w,Transantarctic Mountains,1,0,0,0
GRID_10234,-79.7,156.055,455147.95582831476,-1024925.7392727857,1530.72,67680.14,33.341,-39.939,4.632470131,133.8659973,c,Transantarctic Mountains,1,0,0,0
GRID_10235,-79.678,155.776,461121.7370597732,-1024893.9925843815,1566.01,73584.59,33.341,-39.939,6.537759781,240.3200073,c,Transantarctic Mountains,1,0,0,0
GRID_10236,-79.749,156.55,444141.4424179044,-1023897.9275768998,1332.67,57136.0,123.163,-32.493,19.43580055,256.4289856,w,Transantarctic Mountains,1,0,0,0
GRID_10237,-79.745,156.503,445155.8031174399,-1023934.8661602722,1429.16,58107.98,123.163,-32.493,11.49339962,201.3249969,w,Transantarctic Mountains,1,0,0,0
GRID_10238,-79.727,156.268,450144.86883611366,-1023904.500809068,1308.96,62981.05,123.163,-32.493,28.83209991,285.4580078,w,Transantarctic Mountains,1,0,0,0
GRID_10239,-79.723,156.221,451161.21379294473,-1023935.6648982773,1582.18,63958.02,33.341,-39.939,35.98540115,271.5190125,w,Transantarctic Mountains,1,0,0,0
GRID_10240,-79.709,156.034,455123.31461900147,-1023858.40122591,1537.15,67872.59,33.341,-39.939,8.976900101,129.826004,c,Transantarctic Mountains,1,0,0,0
GRID_10241,-79.754,156.482,445137.88110630494,-1022868.1546642067,1148.59,58349.17,123.163,-32.493,27.55929947,258.9630127,w,Transantarctic Mountains,1,0,0,0
GRID_10242,-79.732,156.201,451120.98290774267,-1022876.5398100085,1527.92,64177.22,33.341,-39.939,31.66060066,281.3250122,w,Transantarctic Mountains,1,0,0,0
GRID_10243,-79.717,156.013,455142.4677677177,-1022891.2637186847,1556.75,68079.19,33.341,-39.939,5.634600163,262.0639954,c,Transantarctic Mountains,1,0,0,0
GRID_10244,-79.709,155.92,457159.55822229903,-1022950.8275555847,1652.61,70034.32,33.341,-39.939,44.66579819,262.9190063,w,Transantarctic Mountains,1,0,0,0
GRID_10245,-79.74,156.18,451142.12374733767,-1021909.8649018824,1840.89,64411.21,33.341,-39.939,4.608920097,160.6230011,w,Transantarctic Mountains,1,0,0,0
GRID_10246,-79.721,155.946,456159.7892612188,-1021958.4179749838,1824.12,69273.94,33.341,-39.939,3.124200106,84.40100098,w,Transantarctic Mountains,1,0,0,0
GRID_10247,-79.748,156.159,451162.6212403885,-1020943.3224542497,1849.38,64659.81,33.341,-39.939,6.143430233,214.0720062,w,Transantarctic Mountains,1,0,0,0
GRID_10248,-79.726,155.878,457148.62837294774,-1020916.6905158823,1753.84,70476.82,33.341,-39.939,3.37658,146.2519989,w,Transantarctic Mountains,1,0,0,0
GRID_10249,-79.764,156.232,449155.4936810362,-1019914.2029119146,1387.88,62999.59,123.163,-32.493,29.12709999,223.6380005,w,Transantarctic Mountains,1,0,0,0
GRID_10250,-79.76,156.185,450168.8068291274,-1019946.044763354,1616.5,63960.64,123.163,-32.493,28.45999908,231.5110016,w,Transantarctic Mountains,1,0,0,0
GRID_10251,-79.757,156.138,451138.18697215995,-1019876.7908634348,1861.91,64922.87,33.341,-39.939,4.052100182,321.6400146,w,Transantarctic Mountains,1,0,0,0
GRID_10252,-79.787,156.4,445154.958587929,-1018919.4421790672,1202.64,59472.48,123.163,-32.493,8.254360199,216.0630035,c,Transantarctic Mountains,1,0,0,0
GRID_10253,-79.783,156.353,446166.2750506653,-1018955.0677940893,1512.89,60423.43,123.163,-32.493,12.16769981,242.1600037,w,Transantarctic Mountains,1,0,0,0
GRID_10254,-79.772,156.212,449158.21680291527,-1018955.938495345,1237.45,63285.36,123.163,-32.493,9.443790436,283.0419922,c,Transantarctic Mountains,1,0,0,0
GRID_10255,-79.769,156.165,450126.6409505596,-1018887.5706393851,1538.49,64242.13,123.163,-32.493,21.03210068,297.9110107,w,Transantarctic Mountains,1,0,0,0
GRID_10256,-79.765,156.118,451139.5785432445,-1018918.4058994075,1889.94,65200.21,33.341,-39.939,10.90620041,50.12939835,w,Transantarctic Mountains,1,0,0,0
GRID_10257,-79.796,156.38,445115.83674793114,-1017861.2700839724,1438.32,59791.84,123.163,-32.493,29.12339973,213.8070068,w,Transantarctic Mountains,1,0,0,0
GRID_10258,-79.792,156.332,446144.18822983967,-1017889.0744301716,1311.63,60737.79,123.163,-32.493,23.2968998,161.3249969,w,Transantarctic Mountains,1,0,0,0
GRID_10259,-79.781,156.191,449133.90348183643,-1017889.8085215079,1459.16,63585.57,123.163,-32.493,34.51900101,188.5079956,w,Transantarctic Mountains,1,0,0,0
GRID_10260,-79.777,156.144,450145.8377659927,-1017921.5310714396,1546.34,64537.89,123.163,-32.493,23.89870071,174.0630035,w,Transantarctic Mountains,1,0,0,0
GRID_10261,-79.773,156.097,451158.1273494179,-1017952.2807002305,1792.9,65491.64,33.341,-39.939,25.64780045,270.7309875,w,Transantarctic Mountains,1,0,0,0
GRID_10262,-79.77,156.05,452126.3300194518,-1017882.0051655334,1839.35,66446.74,33.341,-39.939,12.57190037,125.3410034,w,Transantarctic Mountains,1,0,0,0
GRID_10263,-79.8,156.312,446147.61988998606,-1016931.282366856,1625.89,61066.9,123.163,-32.493,28.04179955,63.26689911,w,Transantarctic Mountains,1,0,0,0
GRID_10264,-79.789,156.17,449153.1050704776,-1016923.9878240634,1368.34,63900.02,123.163,-32.493,10.1541996,295.54599,c,Transantarctic Mountains,1,0,0,0
GRID_10265,-79.785,156.123,450164.3915566546,-1016955.6248118208,1766.55,64847.72,123.163,-32.493,26.16290092,205.345993,w,Transantarctic Mountains,1,0,0,0
GRID_10266,-79.845,156.765,436150.20092443447,-1015900.314677785,1698.93,52163.21,123.163,-32.493,39.47700119,234.0099945,w,Transantarctic Mountains,1,0,0,0
GRID_10267,-79.809,156.291,446124.15658533585,-1015865.6040833961,1511.99,61410.54,123.163,-32.493,10.77690029,298.1369934,w,Transantarctic Mountains,1,0,0,0
GRID_10268,-79.805,156.244,447133.72415412485,-1015900.0865348823,1349.55,62347.97,123.163,-32.493,33.35879898,116.9940033,w,Transantarctic Mountains,1,0,0,0
GRID_10269,-79.801,156.197,448143.6495175754,-1015933.598580537,1072.73,63287.32,123.163,-32.493,7.234270096,232.5789948,c,Transantarctic Mountains,1,0,0,0
GRID_10270,-79.798,156.149,449127.3973050845,-1015858.1765140194,1375.77,64228.5,123.163,-32.493,40.67829895,271.2399902,w,Transantarctic Mountains,1,0,0,0
GRID_10271,-79.794,156.102,450137.9536724347,-1015889.7641160006,1560.84,65171.43,123.163,-32.493,35.08369827,334.4639893,c,Transantarctic Mountains,1,0,0,0
GRID_10272,-79.85,156.697,437139.07217140053,-1014879.2936200026,1615.09,53489.12,123.163,-32.493,37.57210159,351.4389954,w,Transantarctic Mountains,1,0,0,0
GRID_10273,-79.846,156.65,438144.97783548204,-1014922.360182543,1406.88,54397.72,123.163,-32.493,37.54249954,201.026001,w,Transantarctic Mountains,1,0,0,0
GRID_10274,-79.828,156.412,443145.51794070576,-1014899.3571245803,1490.09,58985.09,123.163,-32.493,14.13669968,121.0810013,w,Transantarctic Mountains,1,0,0,0
GRID_10275,-79.824,156.365,444153.44171846204,-1014936.6426017488,1322.29,59910.48,123.163,-32.493,2.310859919,260.2950134,c,Transantarctic Mountains,1,0,0,0
GRID_10276,-79.821,156.317,445135.4694887537,-1014864.9406172117,1371.01,60838.24,123.163,-32.493,3.382570028,205.4929962,c,Transantarctic Mountains,1,0,0,0
GRID_10277,-79.817,156.27,446144.03123394016,-1014900.3066556369,1484.98,61768.26,123.163,-32.493,12.28470039,298.4949951,w,Transantarctic Mountains,1,0,0,0
GRID_10278,-79.81,156.176,448118.01124468574,-1014867.9871967478,1367.51,63634.65,123.163,-32.493,20.86059952,263.9700012,w,Transantarctic Mountains,1,0,0,0
GRID_10279,-79.806,156.128,449145.2768577331,-1014892.6399970055,1375.82,64570.79,123.163,-32.493,30.20779991,175.8410034,w,Transantarctic Mountains,1,0,0,0
GRID_10280,-79.802,156.081,450155.18560907943,-1014924.1430259128,1668.86,65508.8,123.163,-32.493,26.10549927,247.8619995,c,Transantarctic Mountains,1,0,0,0
GRID_10281,-79.798,156.034,451165.4493068842,-1014954.6744323833,1947.83,66448.61,33.341,-39.939,12.24160004,40.67869949,w,Transantarctic Mountains,1,0,0,0
GRID_10282,-79.865,156.772,435162.6609317932,-1013941.796341572,1253.72,52125.75,123.163,-32.493,18.59399986,327.6690063,w,Transantarctic Mountains,1,0,0,0
GRID_10283,-79.858,156.677,437146.6024393778,-1013922.4953046975,1400.74,53917.95,123.163,-32.493,39.61029816,251.2660065,w,Transantarctic Mountains,1,0,0,0
GRID_10284,-79.855,156.629,438126.1362686195,-1013857.3610341345,1828.55,54819.44,123.163,-32.493,18.59429932,243.6560059,w,Transantarctic Mountains,1,0,0,0
GRID_10285,-79.851,156.581,439149.3746937588,-1013891.7443144366,1303.89,55724.29,123.163,-32.493,13.54249954,148.227005,w,Transantarctic Mountains,1,0,0,0
GRID_10286,-79.847,156.534,440155.2828252304,-1013932.8093266744,1679.81,56632.35,123.163,-32.493,50.34640121,241.1869965,w,Transantarctic Mountains,1,0,0,0
GRID_10287,-79.836,156.391,443166.743297016,-1013934.4336367775,1548.09,59374.24,123.163,-32.493,19.56459999,162.7649994,w,Transantarctic Mountains,1,0,0,0
GRID_10288,-79.829,156.297,445137.65215535706,-1013907.6306106066,1446.9,61215.61,123.163,-32.493,12.90100002,227.9559937,c,Transantarctic Mountains,1,0,0,0
GRID_10289,-79.825,156.249,446163.2628227044,-1013935.1416020005,1868.54,62139.98,123.163,-32.493,32.59460068,192.0850067,w,Transantarctic Mountains,1,0,0,0
GRID_10290,-79.822,156.202,447127.36398561986,-1013869.292055252,1533.33,63066.65,123.163,-32.493,5.75838995,200.147995,w,Transantarctic Mountains,1,0,0,0
GRID_10291,-79.818,156.155,448135.91224979726,-1013902.6693314774,1655.73,63995.53,123.163,-32.493,8.247489929,340.4450073,w,Transantarctic Mountains,1,0,0,0
GRID_10292,-79.863,156.608,438150.0368030202,-1012892.9897375334,1515.05,55256.05,123.163,-32.493,34.0442009,301.256012,w,Transantarctic Mountains,1,0,0,0
GRID_10293,-79.859,156.561,439154.93333248125,-1012934.9492013287,1882.57,56153.86,123.163,-32.493,29.26160049,173.0789948,w,Transantarctic Mountains,1,0,0,0
GRID_10294,-79.856,156.513,440134.2489534536,-1012867.8679461257,2076.84,57055.08,123.163,-32.493,15.15859985,241.7649994,w,Transantarctic Mountains,1,0,0,0
GRID_10295,-79.852,156.466,441139.7920104218,-1012907.9149594334,1728.2,57959.54,123.163,-32.493,34.05220032,161.3159943,w,Transantarctic Mountains,1,0,0,0
GRID_10296,-79.848,156.418,442163.37713926437,-1012939.2790916571,1796.3,58867.08,123.163,-32.493,33.06480026,218.3760071,w,Transantarctic Mountains,1,0,0,0
GRID_10297,-79.841,156.323,444149.99668564723,-1012906.5033048603,1500.17,60690.9,123.163,-32.493,4.426970005,214.1119995,c,Transantarctic Mountains,1,0,0,0
GRID_10298,-79.837,156.276,445156.9045791469,-1012942.6838941983,1542.55,61606.9,123.163,-32.493,5.049079895,235.4810028,c,Transantarctic Mountains,1,0,0,0
GRID_10299,-79.834,156.229,446120.04778473615,-1012877.7167912036,1855.72,62525.49,123.163,-32.493,33.3628006,268.7720032,w,Transantarctic Mountains,1,0,0,0
GRID_10300,-79.83,156.181,447145.26939732494,-1012904.1923123682,1793.13,63446.53,123.163,-32.493,29.91950035,127.7080002,w,Transantarctic Mountains,1,0,0,0
GRID_10301,-79.826,156.134,448153.1704684923,-1012937.485142763,1714.12,64369.93,123.163,-32.493,30.02599907,262.6749878,w,Transantarctic Mountains,1,0,0,0
GRID_10302,-79.897,156.922,431133.6946478243,-1011855.2281218325,992.272,49589.42,123.163,-32.493,33.78319931,357.1279907,c,Transantarctic Mountains,1,0,0,0
GRID_10303,-79.893,156.874,432153.18970385246,-1011896.327564949,910.423,50449.34,123.163,-32.493,26.16839981,2.84552002,c,Transantarctic Mountains,1,0,0,0
GRID_10304,-79.889,156.827,433155.39550554956,-1011943.9914296743,965.243,51314.34,123.163,-32.493,9.328980446,317.5329895,c,Transantarctic Mountains,1,0,0,0
GRID_10305,-79.882,156.731,435153.00145690126,-1011920.6903321574,1375.2,53058.58,123.163,-32.493,20.99810028,222.5630035,w,Transantarctic Mountains,1,0,0,0
GRID_10306,-79.879,156.683,436130.56977723254,-1011857.3379158428,1408.4,53937.36,123.163,-32.493,14.11950016,180.654007,w,Transantarctic Mountains,1,0,0,0
GRID_10307,-79.875,156.636,437134.0869724716,-1011901.1715969272,1426.0,54820.29,123.163,-32.493,7.706739902,199.0429993,w,Transantarctic Mountains,1,0,0,0
GRID_10308,-79.871,156.588,438155.6322442477,-1011936.3949857946,1605.64,55707.18,123.163,-32.493,45.19070053,181.6529999,w,Transantarctic Mountains,1,0,0,0
GRID_10309,-79.868,156.54,439133.9672023151,-1011870.2070760162,1913.27,56597.84,123.163,-32.493,31.76390076,222.0370026,w,Transantarctic Mountains,1,0,0,0
GRID_10310,-79.846,156.255,445131.43644012103,-1011877.6720007776,1584.76,62011.86,123.163,-32.493,4.81317997,263.5169983,c,Transantarctic Mountains,1,0,0,0
GRID_10311,-79.842,156.208,446137.9742495125,-1011912.8352661523,1744.11,62924.53,123.163,-32.493,26.31559944,285.5270081,w,Transantarctic Mountains,1,0,0,0
GRID_10312,-79.838,156.16,447162.5320391698,-1011939.226098288,2213.47,63839.81,123.163,-32.493,5.987959862,163.2409973,w,Transantarctic Mountains,1,0,0,0
GRID_10313,-79.835,156.113,448125.45940633514,-1011872.3450103494,2055.83,64757.6,123.163,-32.493,10.53279972,32.03570175,w,Transantarctic Mountains,1,0,0,0
GRID_10314,-79.831,156.066,449132.9873982965,-1011904.6203610705,1826.51,65677.8,123.163,-32.493,10.70030022,260.7109985,w,Transantarctic Mountains,1,0,0,0
GRID_10315,-79.916,157.046,428131.78741473955,-1010870.9718313998,1049.51,47592.99,123.163,-32.493,17.63159943,328.17099,c,Transantarctic Mountains,1,0,0,0
GRID_10316,-79.912,156.998,429149.58194635634,-1010914.9454253032,1031.17,48426.42,123.163,-32.493,27.81719971,28.27339935,c,Transantarctic Mountains,1,0,0,0
GRID_10317,-79.901,156.854,432162.1886604408,-1010940.2582799414,823.728,50962.69,123.163,-32.493,17.37380028,241.9669952,c,Transantarctic Mountains,1,0,0,0
GRID_10318,-79.898,156.806,433138.2850565217,-1010879.6809123342,958.017,51819.12,123.163,-32.493,7.457139969,239.9689941,c,Transantarctic Mountains,1,0,0,0
GRID_10319,-79.891,156.71,435134.3613513705,-1010856.2888233662,1140.16,53546.92,123.163,-32.493,6.242730141,248.8959961,c,Transantarctic Mountains,1,0,0,0
GRID_10320,-79.887,156.663,436136.86494725774,-1010901.0140647693,1227.74,54417.81,123.163,-32.493,9.027870178,324.2430115,c,Transantarctic Mountains,1,0,0,0
GRID_10321,-79.876,156.52,439138.2548965719,-1010913.6889035215,1832.7,57055.9,123.163,-32.493,29.04859924,290.9140015,w,Transantarctic Mountains,1,0,0,0
GRID_10322,-79.858,156.282,444126.1917048778,-1010884.7136795165,1783.92,61526.45,123.163,-32.493,19.8348999,240.5579987,w,Transantarctic Mountains,1,0,0,0
GRID_10323,-79.854,156.234,445149.3669201226,-1010913.0081634988,1666.55,62430.2,123.163,-32.493,17.99650002,286.0429993,c,Transantarctic Mountains,1,0,0,0
GRID_10324,-79.843,156.092,448141.3962446758,-1010907.446714092,2156.65,65158.32,123.163,-32.493,9.536789894,157.8549957,w,Transantarctic Mountains,1,0,0,0
GRID_10325,-79.839,156.045,449148.27710041567,-1010939.6390174993,2174.08,66072.93,123.163,-32.493,12.04059982,138.5319977,w,Transantarctic Mountains,1,0,0,0
GRID_10326,-79.91,156.833,432145.144590197,-1009876.1465572858,857.754,51490.34,123.163,-32.493,7.319059849,252.8439941,c,Transantarctic Mountains,1,0,0,0
GRID_10327,-79.906,156.786,433145.9765060905,-1009923.6833422278,1077.6,52338.14,123.163,-32.493,19.04910088,276.4320068,c,Transantarctic Mountains,1,0,0,0
GRID_10328,-79.903,156.738,434121.57799526874,-1009862.1260387575,1487.07,53191.23,123.163,-32.493,29.02339935,243.0839996,w,Transantarctic Mountains,1,0,0,0
GRID_10329,-79.899,156.69,435140.6927506659,-1009900.1648912983,1333.42,54049.35,123.163,-32.493,13.32019997,152.7440033,w,Transantarctic Mountains,1,0,0,0
GRID_10330,-79.895,156.642,436160.17691590916,-1009937.2072571275,1276.02,54912.28,123.163,-32.493,11.09549999,186.0749969,c,Transantarctic Mountains,1,0,0,0
GRID_10331,-79.892,156.594,437136.54874363105,-1009872.8032158863,1307.78,55779.78,123.163,-32.493,5.512149811,261.7770081,c,Transantarctic Mountains,1,0,0,0
GRID_10332,-79.888,156.546,438156.6844551388,-1009907.8866499362,1417.27,56651.65,123.163,-32.493,8.278800011,230.7140045,c,Transantarctic Mountains,1,0,0,0
GRID_10333,-79.884,156.499,439159.55986812076,-1009949.6368285808,1632.05,57527.69,123.163,-32.493,33.25880051,313.8850098,w,Transantarctic Mountains,1,0,0,0
GRID_10334,-79.866,156.261,444144.14283938333,-1009920.2676256329,2220.8,61964.21,123.163,-32.493,20.00930023,256.9299927,w,Transantarctic Mountains,1,0,0,0
GRID_10335,-79.862,156.213,445166.65466101473,-1009948.4775484449,2215.05,62861.67,123.163,-32.493,2.658970118,289.7690125,w,Transantarctic Mountains,1,0,0,0
GRID_10336,-79.859,156.166,446127.66673344054,-1009883.3456190524,2194.77,63762.17,123.163,-32.493,4.29569006,67.14990234,w,Transantarctic Mountains,1,0,0,0
GRID_10337,-79.844,155.976,450142.57620192604,-1009898.0943155334,2170.48,67392.27,123.163,-32.493,2.266560078,95.10479736,w,Transantarctic Mountains,1,0,0,0
GRID_10338,-79.925,156.909,430161.3228138938,-1008938.2370704414,834.518,49722.13,123.163,-32.493,15.59939957,218.0059967,c,Transantarctic Mountains,1,0,0,0
GRID_10339,-79.922,156.861,431135.44795239606,-1008879.4490435768,1000.3,50628.45,123.163,-32.493,18.17239952,191.3249969,c,Transantarctic Mountains,1,0,0,0
